2/2_0983.wav	아들의 짙은 눈썹은 아이 아빠를 닮았어요	13 30 31 3 770 12 3 240 848 12 3 13 4 3 13 243 22 3 754 114 8 5
2/2_0984.wav	할머니는 짠 음식을 좋아하지 않으세요	75 174 16 7 3 921 3 88 121 11 3 97 13 15 14 3 85 41 35 5
2/2_0985.wav	국이 짰나 봐 계속 목이 마르네	84 4 3 26 3 195 3 109 170 3 225 4 3 40 167 99
2/2_0986.wav	이 회사는 급여가 짜요	4 3 136 21 7 3 330 59 10 3 399 5
2/2_0987.wav	너는 사람이 왜 그렇게 짜 죽고 나서 그 돈 갖고 갈 거야	78 7 3 21 53 4 3 230 3 18 245 32 3 399 3 276 17 3 26 19 3 18 3 284 3 349 17 3 221 3 49 45
2/2_0988.wav	새치기하는 사람들을 보면 정말 짜증스러워요	196 132 23 15 7 3 21 53 30 11 3 46 56 3 58 62 3 399 288 92 96 117 5
2/2_0989.wav	그렇게 짜증스럽게 굴지 마라	18 245 32 3 399 288 92 414 32 3 403 14 3 40 43
2/2_0990.wav	예술은 길고 인생은 짧다	87 261 12 3 233 17 3 57 66 12 3 595 6
2/2_0991.wav	머리를 짧게 자르니 훨씬 낫네	174 28 22 3 595 32 3 34 167 16 3 572 550 3 708 99
2/2_0992.wav	대답을 짧게 해 주세요	47 341 11 3 595 32 3 24 3 38 35 5
2/2_0993.wav	방 안 공기가 몹시 차가워요	135 3 69 3 138 23 10 3 699 29 3 120 10 117 5
2/2_0994.wav	언제부터인가 그 여자는 나를 아주 차갑게 대했다	231 37 55 144 57 10 3 18 3 59 34 7 3 26 22 3 13 38 3 120 311 32 3 47 54 6
2/2_0995.wav	찬 음식을 먹고 배탈이 났어요	484 3 88 121 11 3 140 17 3 172 605 4 3 229 8 5
2/2_0996.wav	저는 발이 차서 늘 양말을 신고 있어요	33 7 3 148 4 3 120 19 3 98 3 224 62 11 3 73 17 3 25 8 5
2/2_0997.wav	저는 성격이 차분한 편이에요	33 7 3 147 256 4 3 120 100 20 3 166 4 9 5
2/2_0998.wav	그녀의 목소리는 의외로 차분했다	18 116 31 3 225 74 28 7 3 31 200 27 3 120 100 54 6
2/2_0999.wav	어제는 그 일 때문에 하루 종일 기분이 착잡했어요	8 37 7 3 18 3 36 3 80 77 9 3 15 236 3 254 36 3 23 100 4 3 435 299 54 8 5
2/2_1000.wav	우리는 착잡한 마음으로 장례식에 참석했다	48 28 7 3 435 299 20 3 40 88 41 27 3 65 470 121 9 3 189 269 54 6
2/2_1001.wav	그는 착하고 정직한 사람이다	18 7 3 435 15 17 3 58 130 20 3 21 53 4 6
2/2_1002.wav	착한 일을 하면 복을 받게 되어 있어	435 20 3 36 11 3 15 56 3 255 11 3 193 32 3 103 8 3 25 8
2/2_1003.wav	태양이 찬란하게 빛나고 있었다	280 224 4 3 484 461 15 32 3 495 26 17 3 25 52 6
2/2_1004.wav	그 건물은 그들의 찬란했던 과거의 마지막 유물이다	18 3 104 95 12 3 18 30 31 3 484 461 54 396 3 101 49 31 3 40 14 283 3 160 95 4 6
2/2_1005.wav	참된 행복이란 무엇일까요	189 297 3 158 255 4 461 3 51 505 36 70 5
2/2_1006.wav	부모님은 저에게 참되게 살라고 가르치셨어요	55 71 169 12 3 33 9 32 3 189 103 32 3 163 43 17 3 10 167 132 205 8 5
2/2_1007.wav	참신한 아이디어가 있으신 분은 저희에게 연락 주십시오	189 73 20 3 13 4 201 8 10 3 25 41 73 3 100 12 3 33 219 9 32 3 149 354 3 38 146 29 50
2/2_1008.wav	그 영화는 소재가 참신하다	18 3 145 91 7 3 74 197 10 3 189 73 15 6
2/2_1009.wav	어젯밤 내가 한 짓이 너무 창피해 혼났어요	8 447 226 3 44 10 3 20 3 401 4 3 78 51 3 303 184 24 3 206 229 8 5
2/2_1010.wav	창피한 줄 아세요	303 184 20 3 179 3 13 35 5
2/2_1011.wav	경찰은 철저한 조사를 약속했다	128 398 12 3 356 33 20 3 176 21 22 3 188 170 54 6
2/2_1012.wav	그녀는 시간 약속을 철저히 지킨다	18 116 7 3 29 82 3 188 170 11 3 356 33 126 3 14 977 6
2/2_1013.wav	한 초라한 행색의 노인이 대문 앞에 서 있었다	20 3 267 43 20 3 158 322 31 3 242 57 4 3 47 77 3 304 9 3 19 3 25 52 6
2/2_1014.wav	밥상이 너무 초라해 민망하지만 많이 드세요	379 72 4 3 78 51 3 267 43 24 3 307 320 15 14 61 3 93 4 3 119 35 5
2/2_1015.wav	그녀는 초조한 기색이 역력했다	18 116 7 3 267 176 20 3 23 322 4 3 250 249 54 6
2/2_1016.wav	검사 결과를 알고 싶어 마음이 초조합니다	478 21 3 156 101 22 3 210 17 3 178 8 3 40 88 4 3 267 176 90 16 6
2/2_1017.wav	야 촌스럽게 굴지 마	45 3 537 92 414 32 3 403 14 3 40
2/2_1018.wav	친구들은 제 촌스러운 이름을 놀리고는 했어요	215 68 30 12 3 37 3 537 92 96 111 3 4 227 11 3 355 28 17 7 3 54 8 5
2/2_1019.wav	살면서 이번만큼 추운 겨울은 없었어	163 56 19 3 4 122 61 528 3 248 111 3 228 173 12 3 64 52 8
2/2_1020.wav	추워 죽겠어 창문 닫아	248 117 3 276 105 8 3 303 77 3 501 13
2/2_1021.wav	음식은 충분하니까 마음껏 드세요	88 121 12 3 410 100 15 16 70 3 40 88 663 3 119 35 5
2/2_1022.wav	제 수입은 많지는 않지만 우리 가족이 살기에 충분해요	37 3 42 79 12 3 93 14 7 3 85 14 61 3 48 28 3 10 328 4 3 163 23 9 3 410 100 24 5
2/2_1023.wav	기본에 충실해라	23 259 9 3 410 94 24 43
2/2_1024.wav	이 번역은 원문에 아주 충실하다	4 3 122 250 12 3 115 77 9 3 13 38 3 410 94 15 6
2/2_1025.wav	그는 그 일을 실현시키기 위해 치밀한 계획을 세웠다	18 7 3 18 3 36 11 3 94 251 29 312 23 3 106 24 3 132 419 20 3 109 439 11 3 35 357 6
2/2_1026.wav	그는 치밀한 사람이다	18 7 3 132 419 20 3 21 53 4 6
2/2_1027.wav	그 두 회사는 특허를 놓고 치열한 다툼을 벌이고 있다	18 3 107 3 136 21 7 3 363 405 22 3 301 17 3 132 204 20 3 6 913 11 3 286 4 17 3 25 6
2/2_1028.wav	우리의 첫 번째 목표는 치열한 경쟁에서 살아남는 것이다	48 28 31 3 546 3 122 514 3 225 241 7 3 132 204 20 3 128 497 9 19 3 163 13 129 7 3 67 4 6
2/2_1029.wav	손님들에게 좀 더 친절하게 대하세요	199 169 30 9 32 3 89 3 127 3 215 253 15 32 3 47 15 35 5
2/2_1030.wav	친절한 설명 감사합니다	215 253 20 3 232 151 3 165 21 90 16 6
2/2_1031.wav	너랑 친하게 지내고 싶어	78 208 3 215 15 32 3 14 44 17 3 178 8
2/2_1032.wav	저는 이웃들이랑 친해요	33 7 3 4 445 30 4 208 3 215 24 5
2/2_1033.wav	그녀는 어려운 상황에서도 침착함을 잃지 않았다	18 116 7 3 8 76 111 3 72 494 9 19 39 3 214 435 408 11 3 444 14 3 85 114 6
2/2_1034.wav	승무원들은 침착하게 승객들의 탈출을 도왔다	366 51 115 30 12 3 214 435 15 32 3 366 458 30 31 3 605 216 11 3 39 213 6
2/2_1035.wav	야 흥분하지 마 침착해	45 3 634 100 15 14 3 40 3 214 435 24
2/2_1036.wav	밖은 벌써 캄캄해졌어요	318 12 3 286 340 3 718 718 24 209 8 5
2/2_1037.wav	어린 두 딸을 혼자 키울 생각을 하니 눈앞이 캄캄합니다	8 287 3 107 3 425 11 3 206 34 3 312 173 3 66 123 11 3 15 16 3 240 304 4 3 718 718 90 16 6
2/2_1038.wav	캠핑의 커다란 장점은 비용이 싸다는 것이다	837 594 31 3 294 6 461 3 65 180 12 3 86 164 4 3 378 6 7 3 67 4 6
2/2_1039.wav	그의 죽음은 많은 사람들에게 커다란 충격이었다	18 31 3 276 88 12 3 93 12 3 21 53 30 9 32 3 294 6 461 3 410 256 4 52 6
2/2_1040.wav	제 남동생은 저보다 키가 더 커요	37 3 129 112 66 12 3 33 46 6 3 312 10 3 127 3 294 5
2/2_1041.wav	좀 더 크게 말씀해 주세요	89 3 127 3 337 32 3 62 456 24 3 38 35 5
2/2_1042.wav	이 책은 저에게 큰 도움이 됐어요	4 3 171 12 3 33 9 32 3 406 3 39 342 4 3 390 8 5
2/2_1043.wav	그 무엇도 부정 행위에 대한 타당한 이유가 될 수 없다	18 3 51 505 39 3 55 58 3 158 106 9 3 47 20 3 239 162 20 3 4 160 10 3 321 3 42 3 64 6
2/2_1044.wav	그들의 요구는 사실 지극히 타당하다	18 30 31 3 5 68 7 3 21 94 3 14 450 126 3 239 162 15 6
2/2_1045.wav	그 사람은 능력이 탁월하다	18 3 21 53 12 3 347 249 4 3 351 308 15 6
2/2_1046.wav	당신과 결혼한 건 탁월한 선택이었어	162 73 101 3 156 206 20 3 104 3 351 308 20 3 124 483 4 52 8
2/2_1047.wav	물이 어찌나 투명한지 바닥이 다 보여	95 4 3 8 547 26 3 409 151 20 14 3 110 471 4 3 6 3 46 59
2/2_1048.wav	우리는 모든 거래를 투명하게 합니다	48 28 7 3 71 211 3 49 108 22 3 409 151 15 32 3 90 16 6
2/2_1049.wav	이번 주말에 특별한 계획 있어요	4 122 3 38 62 9 3 363 270 20 3 109 439 3 25 8 5
2/2_1050.wav	특별히 기억나는 것은 없어요	363 270 126 3 23 428 26 7 3 67 12 3 64 8 5
2/2_1051.wav	이번은 매우 특수한 경우입니다	4 122 12 3 181 48 3 363 42 20 3 128 48 79 16 6
2/2_1052.wav	그는 군대에서 특수한 훈련을 받았다	18 7 3 302 47 9 19 3 363 42 20 3 635 432 11 3 193 114 6
2/2_1053.wav	목소리가 정말 특이하시네요	225 74 28 10 3 58 62 3 363 4 15 29 99 5
2/2_1054.wav	이 음식은 맛이 좀 특이하다	4 3 88 121 12 3 431 4 3 89 3 363 4 15 6
2/2_1055.wav	저는 특정한 후보를 지지하지 않습니다	33 7 3 363 58 20 3 202 46 22 3 14 14 15 14 3 85 60 16 6
2/2_1056.wav	그 바이러스는 몸 안의 특정한 세포를 공격한다	18 3 110 4 96 92 7 3 375 3 69 31 3 363 58 20 3 35 316 22 3 138 256 20 6
2/2_1057.wav	이 의자는 아주 튼튼해요	4 3 31 34 7 3 13 38 3 527 527 24 5
2/2_1058.wav	오래 가려면 기초가 튼튼해야 한다	50 108 3 10 76 56 3 23 267 10 3 527 527 24 45 3 20 6
2/2_1059.wav	이건 틀림없는 거짓말이야	4 104 3 466 360 64 7 3 49 401 62 4 45
2/2_1060.wav	그녀가 수지일 리가 없어 네가 잘못 본 게 틀림없어	18 116 10 3 42 14 36 3 28 10 3 64 8 3 99 10 3 133 152 3 259 3 32 3 466 360 64 8
2/2_1061.wav	틀림없어	466 360 64 8
2/2_1062.wav	눈이 파랗게 멍들었어요	240 4 3 218 811 32 3 599 30 52 8 5
2/2_1063.wav	하늘을 꼭 파랗게 칠할 필요는 없어	15 98 11 3 387 3 218 811 32 3 344 75 3 275 5 7 3 64 8
2/2_1064.wav	그의 얼굴이 공포로 파랗게 질렸다	18 31 3 183 403 4 3 138 316 27 3 218 811 32 3 212 194 6
2/2_1065.wav	이 동네는 대체로 교통이 편리해요	4 3 112 99 7 3 47 252 27 3 141 155 4 3 166 28 24 5
2/2_1066.wav	이 핸드폰은 어른들이 사용하기에 편리해요	4 3 555 119 518 12 3 8 185 30 4 3 21 164 15 23 9 3 166 28 24 5
2/2_1067.wav	그 사람하고 같이 있으면 마음이 편안해요	18 3 21 53 15 17 3 143 4 3 25 41 56 3 40 88 4 3 166 69 24 5
2/2_1068.wav	의자가 참 편안하네요	31 34 10 3 189 3 166 69 15 99 5
2/2_1069.wav	편안히 쉬세요	166 69 126 3 333 35 5
2/2_1070.wav	편한 자세로 누우세요	166 20 3 34 35 27 3 198 48 35 5
2/2_1071.wav	저는 집에서 일하는 게 편해요	33 7 3 118 9 19 3 36 15 7 3 32 3 166 24 5
2/2_1072.wav	이 전자사전은 사용하기에 상당히 편하다	4 3 63 34 21 63 12 3 21 164 15 23 9 3 72 162 126 3 166 15 6
2/2_1073.wav	글자가 큰 책들은 읽기에 편해요	381 34 10 3 406 3 171 30 12 3 384 23 9 3 166 24 5
2/2_1074.wav	모든 사람이 법 앞에서 평등하다	71 211 3 21 53 4 3 279 3 304 9 19 3 325 271 15 6
2/2_1075.wav	만약 남자와 여자가 평등하다면 왜 한국 여자들은 군대에 안 가죠	61 188 3 129 34 134 3 59 34 10 3 325 271 15 6 56 3 230 3 20 84 3 59 34 30 12 3 302 47 9 3 69 3 10 296
2/2_1076.wav	죄송하지만 귀하의 디자인은 너무 평범합니다	313 315 15 14 61 3 324 15 31 3 201 34 57 12 3 78 51 3 325 407 90 16 6
2/2_1077.wav	학창 시절에 저는 평범한 학생이었어요	102 303 3 29 253 9 3 33 7 3 325 407 20 3 102 66 4 52 8 5
2/2_1078.wav	아기가 평화롭게 자고 있다	13 23 10 3 325 91 553 32 3 34 17 3 25 6
2/2_1079.wav	남편과 저는 평화로운 시골 생활을 즐기고 있어요	129 166 101 3 33 7 3 325 91 27 111 3 29 452 3 66 335 11 3 479 23 17 3 25 8 5
2/2_1080.wav	이 이불은 참 포근해요	4 3 4 161 12 3 189 3 316 237 24 5
2/2_1081.wav	오늘은 날씨가 포근합니다	50 98 12 3 159 300 10 3 316 237 90 16 6
2/2_1082.wav	남편은 폭넓은 음악 지식을 갖고 있다	129 166 12 3 556 578 12 3 88 339 3 14 121 11 3 349 17 3 25 6
2/2_1083.wav	저는 이 분야에 폭넓은 경험이 있습니다	33 7 3 4 3 100 45 9 3 556 578 12 3 128 217 4 3 25 60 16 6
2/2_1084.wav	푸른 들판이 우리 앞에 끝없이 펼쳐져 있었다	686 185 3 30 338 4 3 48 28 3 304 9 3 285 64 4 3 716 417 244 3 25 52 6
2/2_1085.wav	하늘이 엄청 푸르러요	15 98 4 3 223 290 3 686 167 96 5
2/2_1086.wav	우리나라는 자원이 풍부하지 않습니다	48 28 26 43 7 3 34 115 4 3 369 55 15 14 3 85 60 16 6
2/2_1087.wav	상식이 풍부하시군요	72 121 4 3 369 55 15 29 302 5
2/2_1088.wav	유머 감각이 풍부한 남자가 제 이상형이에요	160 174 3 165 123 4 3 369 55 20 3 129 34 10 3 37 3 4 72 331 4 9 5
2/2_1089.wav	풍성한 한가위 되세요	369 147 20 3 20 10 106 3 103 35 5
2/2_1090.wav	매년 그 축제는 볼거리가 풍성하다	181 175 3 18 3 352 37 7 3 388 49 28 10 3 369 147 15 6
2/2_1091.wav	몹시 피곤해 보이시네요 좀 쉬세요	699 29 3 184 496 24 3 46 4 29 99 5 3 89 3 333 35 5
2/2_1092.wav	그 여자는 정말 피곤한 스타일이다	18 3 59 34 7 3 58 62 3 184 496 20 3 92 239 36 4 6
2/2_1093.wav	요즘 들어 눈이 몹시 피로해요	5 258 3 30 8 3 240 4 3 699 29 3 184 27 24 5
2/2_1094.wav	모두가 지쳤지만 그에게서는 피로한 기색을 찾아볼 수 없었다	71 107 10 3 14 346 14 61 3 18 9 32 19 7 3 184 27 20 3 23 322 11 3 295 13 388 3 42 3 64 52 6
2/2_1095.wav	도움이 필요하면 부르세요	39 342 4 3 275 5 15 56 3 55 167 35 5
2/2_1096.wav	다른 사람들에게 꼭 필요한 사람이 되고 싶어요	6 185 3 21 53 30 9 32 3 387 3 275 5 20 3 21 53 4 3 103 17 3 178 8 5
2/2_1097.wav	스트레스 때문에 머리가 하얗게 셌어요	92 190 293 92 3 80 77 9 3 174 28 10 3 15 32 3 8 5
2/2_1098.wav	하얀 눈이 온 세상을 뒤덮었어요	15 799 3 240 4 3 278 3 35 72 11 3 383 681 52 8 5
2/2_1099.wav	우리 하찮은 일로 싸우지 말자	48 28 3 15 430 12 3 36 27 3 378 48 14 3 62 34
2/2_1100.wav	작은 벌레도 하찮게 여기지 마세요	168 12 3 286 293 39 3 15 430 32 3 59 23 14 3 40 35 5
2/2_1101.wav	언제가 한가하세요	231 37 10 3 20 10 15 35 5
2/2_1102.wav	네가 한가할 때 전화해	99 10 3 20 10 75 3 80 3 63 91 24
2/2_1103.wav	한심한 소리 좀 하지 마	20 131 20 3 74 28 3 89 3 15 14 3 40
2/2_1104.wav	내 자신이 정말 한심해 보여요	44 3 34 73 4 3 58 62 3 20 131 24 3 46 59 5
2/2_1105.wav	과식은 건강에 해로워요	101 121 12 3 104 203 9 3 24 27 117 5
2/2_1106.wav	담배는 특히 십대 청소년들에게 해롭다	238 172 7 3 363 126 3 146 47 3 290 74 175 30 9 32 3 24 553 6
2/2_1107.wav	저는 요즘 행복한 나날을 보내고 있어요	33 7 3 5 258 3 158 255 20 3 26 159 11 3 46 44 17 3 25 8 5
2/2_1108.wav	제 꿈은 행복한 가정을 꾸리는 거예요	37 3 437 12 3 158 255 20 3 10 58 11 3 386 28 7 3 49 87 5
2/2_1109.wav	건강하고 행복해라	104 203 15 17 3 158 255 24 43
2/2_1110.wav	사람들은 그의 허름한 옷차림 때문에 그를 거지라고 생각했다	21 53 30 12 3 18 31 3 405 227 20 3 277 120 360 3 80 77 9 3 18 22 3 49 14 43 17 3 66 123 54 6
2/2_1111.wav	우리는 정말로 허름한 호텔에 묵었지만 그래도 행복했다	48 28 7 3 58 62 27 3 405 227 20 3 222 482 9 3 698 52 14 61 3 18 108 39 3 158 255 54 6
2/2_1112.wav	요즘 들어 인생이 허무하게 느껴져요	5 258 3 30 8 3 57 66 4 3 405 51 15 32 3 264 543 244 5
2/2_1113.wav	우리는 첫 경기에서 허무하게 졌다	48 28 7 3 546 3 128 23 9 19 3 405 51 15 32 3 209 6
2/2_1114.wav	남편은 운전을 험하게 해요	129 166 12 3 111 63 11 3 217 15 32 3 24 5
2/2_1115.wav	이 길은 험해서 운전하기가 쉽지 않아	4 3 233 12 3 217 24 19 3 111 63 15 23 10 3 423 14 3 85 13
2/2_1116.wav	경험은 바보도 현명하게 만든다	128 217 12 3 110 46 39 3 251 151 15 32 3 61 211 6
2/2_1117.wav	현명한 선택을 하리라 믿어	251 151 20 3 124 483 11 3 15 28 43 3 420 8
2/2_1118.wav	한복은 색상이 화려하고 우아합니다	20 255 12 3 322 72 4 3 91 76 15 17 3 48 13 90 16 6
2/2_1119.wav	저는 화려한 분위기를 별로 안 좋아합니다	33 7 3 91 76 20 3 100 106 23 22 3 270 27 3 69 3 97 13 90 16 6
2/2_1120.wav	저는 그 사람에게 죄가 없다는 확고한 믿음이 있습니다	33 7 3 18 3 21 53 9 32 3 313 10 3 64 6 7 3 298 17 20 3 420 88 4 3 25 60 16 6
2/2_1121.wav	저희 입장은 확고합니다	33 219 3 79 65 12 3 298 17 90 16 6
2/2_1122.wav	저의 승리가 확실합니다	33 31 3 366 28 10 3 298 94 90 16 6
2/2_1123.wav	확실해	298 94 24
2/2_1124.wav	그가 그 여자를 죽였다는 확실한 증거는 없어요	18 10 3 18 3 59 34 22 3 276 326 6 7 3 298 94 20 3 288 49 7 3 64 8 5
2/2_1125.wav	여덟 시가 다 되었는데도 밖은 아직 환해요	59 736 3 29 10 3 6 3 103 52 7 125 39 3 318 12 3 13 130 3 319 24 5
2/2_1126.wav	엄마는 나를 향해 환한 미소를 지었다	223 40 7 3 26 22 3 380 24 3 319 20 3 139 74 22 3 14 52 6
2/2_1127.wav	적절한 운동은 혈액 순환을 활발하게 한다	81 253 20 3 111 112 12 3 792 639 3 358 319 11 3 335 148 15 32 3 20 6
2/2_1128.wav	활발한 논의를 기대합니다	335 148 20 3 508 31 22 3 23 47 90 16 6
2/2_1129.wav	내 평생 그렇게 황당한 얘기는 처음 듣는다	44 3 325 66 3 18 245 32 3 494 162 20 3 413 23 7 3 220 88 3 529 7 6
2/2_1130.wav	황당해서 말이 안 나왔다	494 162 24 19 3 62 4 3 69 3 26 213 6
2/2_1131.wav	우리 앞에 황량한 사막이 끝없이 펼쳐져 있었다	48 28 3 304 9 3 494 533 20 3 21 283 4 3 285 64 4 3 716 417 244 3 25 52 6
2/2_1132.wav	모두 떠나고 나니 마음이 황량했다	71 107 3 367 26 17 3 26 16 3 40 88 4 3 494 533 54 6
2/2_1133.wav	그렇게 훌륭한 선생님을 만난 건 정말 행운이었어요	18 245 32 3 790 809 20 3 124 66 169 11 3 61 186 3 104 3 58 62 3 158 111 4 52 8 5
2/2_1134.wav	자제분들을 정말 훌륭하게 키우셨네요	34 37 100 30 11 3 58 62 3 790 809 15 32 3 312 48 205 99 5
2/2_1135.wav	오늘은 하루 종일 날씨가 흐리겠습니다	50 98 12 3 15 236 3 254 36 3 159 300 10 3 580 28 105 60 16 6
2/2_1136.wav	인쇄가 너무 흐려서 못 알아보겠어요	57 803 10 3 78 51 3 580 76 19 3 152 3 210 13 46 105 8 5
2/2_1137.wav	그렇게 흐린 불빛 아래서 책을 읽지 마라	18 245 32 3 580 287 3 161 495 3 13 108 19 3 171 11 3 384 14 3 40 43
2/2_1138.wav	아들이 상을 받는 모습을 보니 마음이 흐뭇했어요	13 30 4 3 72 11 3 193 7 3 71 60 11 3 46 16 3 40 88 4 3 580 729 54 8 5
2/2_1139.wav	그들이 서로를 격려하는 모습은 흐뭇한 광경이었다	18 30 4 3 19 27 22 3 256 76 15 7 3 71 60 12 3 580 729 20 3 451 128 4 52 6
2/2_1140.wav	감기는 연중 아무 때나 걸릴 수 있는 흔한 질병입니다	165 23 7 3 149 83 3 13 51 3 80 26 3 154 266 3 42 3 25 7 3 503 20 3 212 306 79 16 6
2/2_1141.wav	제가 살던 마을에서는 글을 모르는 사람이 흔했어요	37 10 3 163 396 3 40 11 9 19 7 3 381 11 3 71 167 7 3 21 53 4 3 503 54 8 5
2/2_1142.wav	그것 참 흥미로운 생각이군요	18 67 3 189 3 634 139 27 111 3 66 123 4 302 5
2/2_1143.wav	그것은 흥미롭고 복잡한 주제다	18 67 12 3 634 139 553 17 3 255 299 20 3 38 37 6
2/2_1144.wav	딸아이는 피부가 희어요	425 13 4 7 3 184 55 10 3 219 8 5
2/2_1145.wav	흰 봉투 봤어	741 3 614 409 3 418 8
2/2_1146.wav	저는 흰 우유를 안 먹어요	33 7 3 741 3 48 160 22 3 69 3 140 8 5
2/2_1147.wav	이 방 불빛이 너무 희미해	4 3 135 3 161 495 4 3 78 51 3 219 139 24
2/2_1148.wav	제가 세 살 때 엄마가 돌아가셔서 엄마에 대한 기억은 희미해요	37 10 3 35 3 163 3 80 3 223 40 10 3 263 13 10 257 19 3 223 40 9 3 47 20 3 23 428 12 3 219 139 24 5
2/2_1149.wav	그때 어디선가 여자의 목소리가 희미하게 들렸다	18 80 3 8 201 124 10 3 59 34 31 3 225 74 28 10 3 219 139 15 32 3 30 194 6
2/2_1150.wav	누구에게나 삶은 힘겹다	198 68 9 32 26 3 658 12 3 350 6
2/2_1151.wav	저는 지난 이 년간 저 자신과 힘겨운 싸움을 해 왔습니다	33 7 3 14 186 3 4 3 175 82 3 33 3 34 73 101 3 350 228 111 3 378 342 11 3 24 3 213 60 16 6
2/2_1152.wav	힘들어 죽겠어요	350 30 8 3 276 105 8 5
2/2_1153.wav	아시다시피 요즘은 취직하기가 힘들어요	13 29 6 29 184 3 5 258 12 3 345 130 15 23 10 3 350 30 8 5
2/2_1154.wav	정말 힘든 하루였어	58 62 3 350 211 3 15 236 326 8
2/2_1155.wav	관객들이 가수에게 힘찬 박수를 보냈다	153 458 30 4 3 10 42 9 32 3 350 484 3 359 42 22 3 46 426 6
2/2_1156.wav	몇 분간 힘차게 저어 주세요	235 3 100 82 3 350 120 32 3 33 8 3 38 35 5
3/3_0000.wav	아직 만날 사람이 한 명 더 있어	13 130 3 61 159 3 21 53 4 3 20 3 151 3 127 3 25 8
3/3_0001.wav	체스에서 컴퓨터가 인간을 이겼어요	252 92 9 19 3 422 440 144 10 3 57 82 11 3 4 392 8 5
3/3_0002.wav	다섯 명	6 424 3 151
3/3_0003.wav	세 분	35 3 100
3/3_0004.wav	김은 한국에서 가장 흔한 성이다	463 12 3 20 84 9 19 3 10 65 3 503 20 3 147 4 6
3/3_0005.wav	아기 이름은 수현이라고 지었어요	13 23 3 4 227 12 3 42 251 4 43 17 3 14 52 8 5
3/3_0006.wav	성함이 어떻게 되세요	147 408 4 3 8 291 32 3 103 35 5
3/3_0007.wav	저는 프로필에 본명이 아닌 예명을 씁니다	33 7 3 336 27 275 9 3 259 151 4 3 13 591 3 87 151 11 3 800 16 6
3/3_0008.wav	한국에서는 대다수 온라인 서비스를 이용할 때 실명 확인이 필요합니다	20 84 9 19 7 3 47 6 42 3 278 43 57 3 19 86 92 22 3 4 164 75 3 80 3 94 151 3 298 57 4 3 275 5 90 16 6
3/3_0009.wav	저는 별명으로 불리는 게 싫어요	33 7 3 270 151 41 27 3 161 28 7 3 32 3 515 8 5
3/3_0010.wav	성별에 따른 임금 차이가 아직 있다	147 270 9 3 247 185 3 268 113 3 120 4 10 3 13 130 3 25 6
3/3_0011.wav	그는 지구상에서 가장 잘생긴 남자야	18 7 3 14 68 72 9 19 3 10 65 3 133 66 481 3 129 34 45
3/3_0012.wav	내 평생 그런 여자는 다시 못 만날 거야	44 3 325 66 3 18 310 3 59 34 7 3 6 29 3 152 3 61 159 3 49 45
3/3_0013.wav	일반적으로 여성이 남성에 비해 오래 산다	36 192 81 41 27 3 59 147 4 3 129 147 9 3 86 24 3 50 108 3 177 6
3/3_0014.wav	마가렛 대처의 별명은 철의 여인이었다	40 10 3 47 220 31 3 270 151 12 3 356 31 3 59 57 4 52 6
3/3_0015.wav	거기에 모인 대부분의 사람들은 젊은 남녀였다	49 23 9 3 71 57 3 47 55 100 31 3 21 53 30 12 3 583 12 3 129 116 326 6
3/3_0016.wav	실례지만 나이가 어떻게 되세요	94 470 14 61 3 26 4 10 3 8 291 32 3 103 35 5
3/3_0017.wav	연령에 상관없이 지원할 수 있습니다	149 532 9 3 72 153 64 4 3 14 115 75 3 42 3 25 60 16 6
3/3_0018.wav	어머니 연세가 어떻게 되십니까	8 174 16 3 149 35 10 3 8 291 32 3 103 146 16 70
3/3_0019.wav	몇 살이세요	235 3 163 4 35 5
3/3_0020.wav	만 오 세 미만의 아이는 입장이 무료입니다	61 3 50 3 35 3 139 61 31 3 13 4 7 3 79 65 4 3 51 353 79 16 6
3/3_0021.wav	만으로 서른여섯 살입니다	61 41 27 3 19 185 59 424 3 163 79 16 6
3/3_0023.wav	그 사람은 삼십 대 초반이에요	18 3 21 53 12 3 246 146 3 47 3 267 192 4 9 5
3/3_0024.wav	범인은 이십 대 중반에서 후반의 남성으로 보입니다	407 57 12 3 4 146 3 47 3 83 192 9 19 3 202 192 31 3 129 147 41 27 3 46 79 16 6
3/3_0025.wav	저는 평생을 독신으로 살 생각입니다	33 7 3 325 66 11 3 343 73 41 27 3 163 3 66 123 79 16 6
3/3_0026.wav	저는 서른 살이고 싱글입니다	33 7 3 19 185 3 163 4 17 3 575 381 79 16 6
3/3_0027.wav	배우자의 이름과 주민등록번호를 써 주세요	172 48 34 31 3 4 227 101 3 38 307 271 361 122 222 22 3 340 3 38 35 5
3/3_0028.wav	한국에서는 농촌 총각들이 결혼하기 어렵다	20 84 9 19 7 3 348 537 3 606 123 30 4 3 156 206 15 23 3 8 781 6
3/3_0029.wav	벌써 처녀가 다 되었구나	286 340 3 220 116 10 3 6 3 103 52 68 26
3/3_0030.wav	기혼이세요 미혼이세요	23 206 4 35 5 3 139 206 4 35 5
3/3_0031.wav	신분증을 보여 주세요	73 100 288 11 3 46 59 3 38 35 5
3/3_0032.wav	주민등록증을 분실했어요	38 307 271 361 288 11 3 100 94 54 8 5
3/3_0033.wav	이런 우리 집 주소가 기억이 안 나	4 310 3 48 28 3 118 3 38 74 10 3 23 428 4 3 69 3 26
